"name","longitude","latitude","issues","prov","key","scientificName","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","lifeStage","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","infraspecificEpithet","taxonRank","taxonomicStatus","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","license","isSequenced","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier","http://unknown.org/nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http://unknown.org/captive","identificationID","iucnRedListCategory","occurrenceRemarks","informationWithheld","distanceFromCentroidInMeters","sex","identificationRemarks","individualCount","vernacularName","locality","higherClassification","samplingProtocol","eventID","dataGeneralizations","footprintWKT","elevation","elevationAccuracy","datasetID","http://unknown.org/language","municipality","originalNameUsage","county","identificationVerificationStatus","nameAccordingTo","occID"
"Salamandra salamandra (Linnaeus, 1758)",6.39465,50.079615,"cdc,cudc,fpwktinv","gbif","4535039985","Salamandra salamandra (Linnaeus, 1758)","aa6c5ee6-d4d7-4a65-a04f-379cffbf4842","2754e9c0-0e43-4f65-968a-6f16b9c378ce","dcceb601-2fb0-49dc-9cd2-7c00056f2b2c","2754e9c0-0e43-4f65-968a-6f16b9c378ce","DE","BIOCASE","2024-07-08T12:28:55.282+00:00","2024-07-08T12:46:30.450+00:00",305,"HUMAN_OBSERVATION","PRESENT",NA,2431776,1,44,131,953,6750,8024525,2431776,2431776,"Salamandra salamandra (Linnaeus, 1758)","Animalia","Chordata","Caudata","Salamandridae","Salamandra","Salamandra salamandra","Salamandra","salamandra",NA,"SPECIES","ACCEPTED","2024-02-09T07:49:37",NA,"EUROPE",NA,2024,2,8,2024-02-08,39,39,NA,"2024-07-08T12:46:30.450+00:00","https://artenfinder.net/api/v2/sichtbeobachtungen/55029187?format=xml","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,FALSE,NA,NA,NA,"WGS84","Amphibia","DE","EUROPE","Germany","EUROPE",NA,"c7ac034a-5537-524c-af8a-c03de9ca2942",NA,NA,NA,"artenfinder","4535039985","c7ac034a-5537-524c-af8a-c03de9ca2942",NA,"c7ac034a-5537-524c-af8a-c03de9ca2942","https://artenfinder.net",NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<gml:Point srsName=""urn:ogc:def:crs:EPSG::4326""><gml:coordinates>50.079615,6.39465</gml:coordinates></gml:Point>",NA,NA,NA,NA,NA,NA,NA,NA,NA,758
"Salamandra salamandra (Linnaeus, 1758)",13.1,47.74,"bri,cdc","gbif","4900257734","Salamandra salamandra (Linnaeus, 1758)","c1492854-5d15-40e9-9ee7-24a18ac05112","7a070ba0-bafb-11d9-8e53-b8a03c50a862","6032a3a0-f762-11e1-a439-00145eb45e9a","7a070ba0-bafb-11d9-8e53-b8a03c50a862","AT","BIOCASE","2024-06-29T18:04:47.285+00:00","2024-06-29T18:40:17.846+00:00",115,"OCCURRENCE","PRESENT",NA,2431776,1,44,131,953,6750,8024525,2431776,2431776,"Salamandra salamandra (Linnaeus, 1758)","Animalia","Chordata","Caudata","Salamandridae","Salamandra","Salamandra salamandra","Salamandra","salamandra",NA,"SPECIES","ACCEPTED",NA,1000,"EUROPE",NA,2024,2,NA,NA,NA,NA,NA,"2024-06-29T18:40:17.846+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,NA,"ContactID: 2786",NA,"WGS84","Amphibia","AT","EUROPE","Austria","EUROPE",NA,"CDE360E5-943E-4ABD-94DA-53B697E67904",NA,NA,NA,"Biodiversitätsdatenbank Salzburg","4900257734","CDE360E5-943E-4ABD-94DA-53B697E67904",NA,"3181668","HNS",NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,"Puch bei Hallein",NA,NA,NA,NA,NA,500,NA,NA,NA,NA,NA,NA,NA,NA,759
"Salamandra salamandra (Linnaeus, 1758)",7.962189,49.068749,"cdc,cudc,fpwktinv","gbif","4535166732","Salamandra salamandra (Linnaeus, 1758)","aa6c5ee6-d4d7-4a65-a04f-379cffbf4842","2754e9c0-0e43-4f65-968a-6f16b9c378ce","dcceb601-2fb0-49dc-9cd2-7c00056f2b2c","2754e9c0-0e43-4f65-968a-6f16b9c378ce","DE","BIOCASE","2024-07-08T12:28:55.282+00:00","2024-07-08T12:46:32.773+00:00",305,"HUMAN_OBSERVATION","PRESENT",NA,2431776,1,44,131,953,6750,8024525,2431776,2431776,"Salamandra salamandra (Linnaeus, 1758)","Animalia","Chordata","Caudata","Salamandridae","Salamandra","Salamandra salamandra","Salamandra","salamandra",NA,"SPECIES","ACCEPTED","2024-02-19T08:25:51",NA,"EUROPE",NA,2024,2,12,2024-02-12,43,43,NA,"2024-07-08T12:46:32.773+00:00","https://artenfinder.net/api/v2/sichtbeobachtungen/55031067?format=xml","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,FALSE,NA,NA,NA,"WGS84","Amphibia","DE","EUROPE","Germany","EUROPE",NA,"d1a895a8-1355-500f-8a31-21d594cfbd04",NA,NA,NA,"artenfinder","4535166732","d1a895a8-1355-500f-8a31-21d594cfbd04",NA,"d1a895a8-1355-500f-8a31-21d594cfbd04","https://artenfinder.net",NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<gml:Point srsName=""urn:ogc:def:crs:EPSG::4326""><gml:coordinates>7.962189,49.068749</gml:coordinates></gml:Point>",NA,NA,NA,NA,NA,NA,NA,NA,NA,760
"Salamandra salamandra (Linnaeus, 1758)",7.653729,50.306073,"cdc,cudc,fpwktinv","gbif","4534234898","Salamandra salamandra (Linnaeus, 1758)","aa6c5ee6-d4d7-4a65-a04f-379cffbf4842","2754e9c0-0e43-4f65-968a-6f16b9c378ce","dcceb601-2fb0-49dc-9cd2-7c00056f2b2c","2754e9c0-0e43-4f65-968a-6f16b9c378ce","DE","BIOCASE","2024-07-08T12:28:55.282+00:00","2024-07-08T12:46:32.591+00:00",305,"HUMAN_OBSERVATION","PRESENT",NA,2431776,1,44,131,953,6750,8024525,2431776,2431776,"Salamandra salamandra (Linnaeus, 1758)","Animalia","Chordata","Caudata","Salamandridae","Salamandra","Salamandra salamandra","Salamandra","salamandra",NA,"SPECIES","ACCEPTED","2024-02-05T08:58:12",NA,"EUROPE",NA,2024,2,3,2024-02-03,34,34,NA,"2024-07-08T12:46:32.591+00:00","https://artenfinder.net/api/v2/sichtbeobachtungen/55028651?format=xml","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,FALSE,NA,NA,NA,"WGS84","Amphibia","DE","EUROPE","Germany","EUROPE",NA,"d8dca00b-aa49-5f5a-82bb-20a4174a0d02",NA,NA,NA,"artenfinder","4534234898","d8dca00b-aa49-5f5a-82bb-20a4174a0d02",NA,"d8dca00b-aa49-5f5a-82bb-20a4174a0d02","https://artenfinder.net",NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<gml:Point srsName=""urn:ogc:def:crs:EPSG::4326""><gml:coordinates>50.306073,7.653729</gml:coordinates></gml:Point>",NA,NA,NA,NA,NA,NA,NA,NA,NA,761
"Salamandra salamandra (Linnaeus, 1758)",6.736261,49.799604,"cdc,cudc,fpwktinv","gbif","4535089893","Salamandra salamandra (Linnaeus, 1758)","aa6c5ee6-d4d7-4a65-a04f-379cffbf4842","2754e9c0-0e43-4f65-968a-6f16b9c378ce","dcceb601-2fb0-49dc-9cd2-7c00056f2b2c","2754e9c0-0e43-4f65-968a-6f16b9c378ce","DE","BIOCASE","2024-07-08T12:28:55.282+00:00","2024-07-08T12:46:35.408+00:00",305,"HUMAN_OBSERVATION","PRESENT",NA,2431776,1,44,131,953,6750,8024525,2431776,2431776,"Salamandra salamandra (Linnaeus, 1758)","Animalia","Chordata","Caudata","Salamandridae","Salamandra","Salamandra salamandra","Salamandra","salamandra",NA,"SPECIES","ACCEPTED","2024-02-12T09:33:10",NA,"EUROPE",NA,2024,2,11,2024-02-11,42,42,NA,"2024-07-08T12:46:35.408+00:00","https://artenfinder.net/api/v2/sichtbeobachtungen/55029701?format=xml","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,FALSE,NA,NA,NA,"WGS84","Amphibia","DE","EUROPE","Germany","EUROPE",NA,"db9a4016-19f4-5bce-9268-d4d0ce70c3d1",NA,NA,NA,"artenfinder","4535089893","db9a4016-19f4-5bce-9268-d4d0ce70c3d1",NA,"db9a4016-19f4-5bce-9268-d4d0ce70c3d1","https://artenfinder.net",NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<gml:Point srsName=""urn:ogc:def:crs:EPSG::4326""><gml:coordinates>6.736261,49.799604</gml:coordinates></gml:Point>",NA,NA,NA,NA,NA,NA,NA,NA,NA,762
"Salamandra salamandra (Linnaeus, 1758)",8.046905,50.356411,"cdc,cudc,fpwktinv","gbif","4534270681","Salamandra salamandra (Linnaeus, 1758)","aa6c5ee6-d4d7-4a65-a04f-379cffbf4842","2754e9c0-0e43-4f65-968a-6f16b9c378ce","dcceb601-2fb0-49dc-9cd2-7c00056f2b2c","2754e9c0-0e43-4f65-968a-6f16b9c378ce","DE","BIOCASE","2024-07-08T12:28:55.282+00:00","2024-07-08T12:46:36.704+00:00",305,"HUMAN_OBSERVATION","PRESENT",NA,2431776,1,44,131,953,6750,8024525,2431776,2431776,"Salamandra salamandra (Linnaeus, 1758)","Animalia","Chordata","Caudata","Salamandridae","Salamandra","Salamandra salamandra","Salamandra","salamandra",NA,"SPECIES","ACCEPTED","2024-02-27T13:04:34",NA,"EUROPE",NA,2024,2,27,2024-02-27,58,58,NA,"2024-07-08T12:46:36.704+00:00","https://artenfinder.net/api/v2/sichtbeobachtungen/55032822?format=xml","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,FALSE,NA,NA,NA,"WGS84","Amphibia","DE","EUROPE","Germany","EUROPE",NA,"ddbd2f44-c5a9-551a-8b2a-6a97e32b35cf",NA,NA,NA,"artenfinder","4534270681","ddbd2f44-c5a9-551a-8b2a-6a97e32b35cf",NA,"ddbd2f44-c5a9-551a-8b2a-6a97e32b35cf","https://artenfinder.net",NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<gml:Point srsName=""urn:ogc:def:crs:EPSG::4326""><gml:coordinates>8.046905,50.356411</gml:coordinates></gml:Point>",NA,NA,NA,NA,NA,NA,NA,NA,NA,763
"Salamandra salamandra (Linnaeus, 1758)",8.128815,49.365303,"cdc,cudc,fpwktinv","gbif","4534290287","Salamandra salamandra (Linnaeus, 1758)","aa6c5ee6-d4d7-4a65-a04f-379cffbf4842","2754e9c0-0e43-4f65-968a-6f16b9c378ce","dcceb601-2fb0-49dc-9cd2-7c00056f2b2c","2754e9c0-0e43-4f65-968a-6f16b9c378ce","DE","BIOCASE","2024-07-08T12:28:55.282+00:00","2024-07-08T12:46:37.812+00:00",305,"HUMAN_OBSERVATION","PRESENT",NA,2431776,1,44,131,953,6750,8024525,2431776,2431776,"Salamandra salamandra (Linnaeus, 1758)","Animalia","Chordata","Caudata","Salamandridae","Salamandra","Salamandra salamandra","Salamandra","salamandra",NA,"SPECIES","ACCEPTED","2024-02-23T07:26:51",NA,"EUROPE",NA,2024,2,22,2024-02-22,53,53,NA,"2024-07-08T12:46:37.812+00:00","https://artenfinder.net/api/v2/sichtbeobachtungen/55032001?format=xml","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,FALSE,NA,NA,NA,"WGS84","Amphibia","DE","EUROPE","Germany","EUROPE",NA,"e248d4ae-1c09-5e74-88a9-d1c9f4cf5e02",NA,NA,NA,"artenfinder","4534290287","e248d4ae-1c09-5e74-88a9-d1c9f4cf5e02",NA,"e248d4ae-1c09-5e74-88a9-d1c9f4cf5e02","https://artenfinder.net",NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<gml:Point srsName=""urn:ogc:def:crs:EPSG::4326""><gml:coordinates>8.128815,49.365303</gml:coordinates></gml:Point>",NA,NA,NA,NA,NA,NA,NA,NA,NA,764
"Salamandra salamandra (Linnaeus, 1758)",8.046938,50.356429,"cdc,cudc,fpwktinv","gbif","4535108585","Salamandra salamandra (Linnaeus, 1758)","aa6c5ee6-d4d7-4a65-a04f-379cffbf4842","2754e9c0-0e43-4f65-968a-6f16b9c378ce","dcceb601-2fb0-49dc-9cd2-7c00056f2b2c","2754e9c0-0e43-4f65-968a-6f16b9c378ce","DE","BIOCASE","2024-07-08T12:28:55.282+00:00","2024-07-08T12:46:38.595+00:00",305,"HUMAN_OBSERVATION","PRESENT",NA,2431776,1,44,131,953,6750,8024525,2431776,2431776,"Salamandra salamandra (Linnaeus, 1758)","Animalia","Chordata","Caudata","Salamandridae","Salamandra","Salamandra salamandra","Salamandra","salamandra",NA,"SPECIES","ACCEPTED","2024-02-27T13:04:34",NA,"EUROPE",NA,2024,2,27,2024-02-27,58,58,NA,"2024-07-08T12:46:38.595+00:00","https://artenfinder.net/api/v2/sichtbeobachtungen/55032824?format=xml","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,FALSE,NA,NA,NA,"WGS84","Amphibia","DE","EUROPE","Germany","EUROPE",NA,"e53719f0-6524-5acb-910c-8d0d9f7e8b07",NA,NA,NA,"artenfinder","4535108585","e53719f0-6524-5acb-910c-8d0d9f7e8b07",NA,"e53719f0-6524-5acb-910c-8d0d9f7e8b07","https://artenfinder.net",NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<gml:Point srsName=""urn:ogc:def:crs:EPSG::4326""><gml:coordinates>8.046938,50.356429</gml:coordinates></gml:Point>",NA,NA,NA,NA,NA,NA,NA,NA,NA,765
"Salamandra salamandra (Linnaeus, 1758)",7.957359,50.314293,"cdc,cudc,fpwktinv","gbif","4535120911","Salamandra salamandra (Linnaeus, 1758)","aa6c5ee6-d4d7-4a65-a04f-379cffbf4842","2754e9c0-0e43-4f65-968a-6f16b9c378ce","dcceb601-2fb0-49dc-9cd2-7c00056f2b2c","2754e9c0-0e43-4f65-968a-6f16b9c378ce","DE","BIOCASE","2024-07-08T12:28:55.282+00:00","2024-07-08T12:46:41.081+00:00",305,"HUMAN_OBSERVATION","PRESENT",NA,2431776,1,44,131,953,6750,8024525,2431776,2431776,"Salamandra salamandra (Linnaeus, 1758)","Animalia","Chordata","Caudata","Salamandridae","Salamandra","Salamandra salamandra","Salamandra","salamandra",NA,"SPECIES","ACCEPTED","2024-02-19T08:33:57",NA,"EUROPE",NA,2024,2,16,2024-02-16,47,47,NA,"2024-07-08T12:46:41.081+00:00","https://artenfinder.net/api/v2/sichtbeobachtungen/55030770?format=xml","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,FALSE,NA,NA,NA,"WGS84","Amphibia","DE","EUROPE","Germany","EUROPE",NA,"ebf3368c-7155-5168-a29e-36972f8359ec",NA,NA,NA,"artenfinder","4535120911","ebf3368c-7155-5168-a29e-36972f8359ec",NA,"ebf3368c-7155-5168-a29e-36972f8359ec","https://artenfinder.net",NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<gml:Point srsName=""urn:ogc:def:crs:EPSG::4326""><gml:coordinates>7.957359,50.314293</gml:coordinates></gml:Point>",NA,NA,NA,NA,NA,NA,NA,NA,NA,766
"Salamandra salamandra (Linnaeus, 1758)",7.72562,50.102799,"cdc,cudc,fpwktinv","gbif","4535125104","Salamandra salamandra (Linnaeus, 1758)","aa6c5ee6-d4d7-4a65-a04f-379cffbf4842","2754e9c0-0e43-4f65-968a-6f16b9c378ce","dcceb601-2fb0-49dc-9cd2-7c00056f2b2c","2754e9c0-0e43-4f65-968a-6f16b9c378ce","DE","BIOCASE","2024-07-08T12:28:55.282+00:00","2024-07-08T12:46:41.729+00:00",305,"HUMAN_OBSERVATION","PRESENT",NA,2431776,1,44,131,953,6750,8024525,2431776,2431776,"Salamandra salamandra (Linnaeus, 1758)","Animalia","Chordata","Caudata","Salamandridae","Salamandra","Salamandra salamandra","Salamandra","salamandra",NA,"SPECIES","ACCEPTED","2024-02-12T09:40:16",NA,"EUROPE",NA,2024,2,4,2024-02-04,35,35,NA,"2024-07-08T12:46:41.729+00:00","https://artenfinder.net/api/v2/sichtbeobachtungen/55029234?format=xml","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,FALSE,NA,NA,NA,"WGS84","Amphibia","DE","EUROPE","Germany","EUROPE",NA,"ee71dfea-1171-563f-901b-d1c71464fe6d",NA,NA,NA,"artenfinder","4535125104","ee71dfea-1171-563f-901b-d1c71464fe6d",NA,"ee71dfea-1171-563f-901b-d1c71464fe6d","https://artenfinder.net",NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<gml:Point srsName=""urn:ogc:def:crs:EPSG::4326""><gml:coordinates>7.725620,50.102799</gml:coordinates></gml:Point>",NA,NA,NA,NA,NA,NA,NA,NA,NA,767
"Salamandra salamandra (Linnaeus, 1758)",8.82562,49.9897,"cdc,cdround,gass84","gbif","4536107674","Salamandra salamandra (Linnaeus, 1758)","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","bb646dff-a905-4403-a49b-6d378c2cf0d9","DE","BIOCASE","2024-03-15T21:43:29.197+00:00","2024-03-15T23:22:36.752+00:00",309,"HUMAN_OBSERVATION","PRESENT",NA,2431776,1,44,131,953,6750,8024525,2431776,2431776,"Salamandra salamandra (Linnaeus, 1758)","Animalia","Chordata","Caudata","Salamandridae","Salamandra","Salamandra salamandra","Salamandra","salamandra",NA,"SPECIES","ACCEPTED",NA,250,"EUROPE",NA,2024,2,28,2024-02-28,59,59,NA,"2024-03-15T23:22:36.752+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,NA,"1277887148",NA,"WGS84","Amphibia","DE","EUROPE","Germany","EUROPE",NA,NA,NA,NA,NA,"naturgucker","4536107674",NA,NA,"-1019947140","naturgucker",NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,"Wald zwischen Langen und Egelsbach",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768
"Salamandra salamandra (Linnaeus, 1758)",8.82562,49.9897,"cdc,cdround,gass84,muluriiv","gbif","4526701405","Salamandra salamandra (Linnaeus, 1758)","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","bb646dff-a905-4403-a49b-6d378c2cf0d9","DE","BIOCASE","2024-03-15T21:43:29.197+00:00","2024-03-15T23:27:27.030+00:00",309,"HUMAN_OBSERVATION","PRESENT",NA,2431776,1,44,131,953,6750,8024525,2431776,2431776,"Salamandra salamandra (Linnaeus, 1758)","Animalia","Chordata","Caudata","Salamandridae","Salamandra","Salamandra salamandra","Salamandra","salamandra",NA,"SPECIES","ACCEPTED",NA,250,"EUROPE",NA,2024,2,12,2024-02-12,43,43,NA,"2024-03-15T23:27:27.030+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,NA,"1277887148",NA,"WGS84","Amphibia","DE","EUROPE","Germany","EUROPE",NA,NA,NA,NA,NA,"naturgucker","4526701405",NA,NA,"-1022213546","naturgucker",NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,"Wald von Dreieichenhain ( Süd-West )",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,769
"Salamandra salamandra (Linnaeus, 1758)",7.17848,49.144329,"cdc,cdround,gass84,muluriiv","gbif","4526591552","Salamandra salamandra (Linnaeus, 1758)","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","bb646dff-a905-4403-a49b-6d378c2cf0d9","DE","BIOCASE","2024-03-15T21:43:29.197+00:00","2024-03-15T23:22:58.959+00:00",309,"HUMAN_OBSERVATION","PRESENT",NA,2431776,1,44,131,953,6750,8024525,2431776,2431776,"Salamandra salamandra (Linnaeus, 1758)","Animalia","Chordata","Caudata","Salamandridae","Salamandra","Salamandra salamandra","Salamandra","salamandra",NA,"SPECIES","ACCEPTED",NA,25,"EUROPE",NA,2024,2,14,2024-02-14,45,45,NA,"2024-03-15T23:22:58.959+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,NA,"380567704",NA,"WGS84","Amphibia","DE","EUROPE","Germany","EUROPE",NA,NA,NA,NA,NA,"naturgucker","4526591552",NA,NA,"-1063085327","naturgucker",NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,"TK25 Blatt 6809/3 - Gersheim / Reinheim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,770
"Salamandra salamandra (Linnaeus, 1758)",9.604876,50.516193,"cdc,cdround,gass84,muluriiv","gbif","4526671486","Salamandra salamandra (Linnaeus, 1758)","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","bb646dff-a905-4403-a49b-6d378c2cf0d9","DE","BIOCASE","2024-03-15T21:43:29.197+00:00","2024-03-15T23:25:09.380+00:00",309,"HUMAN_OBSERVATION","PRESENT",NA,2431776,1,44,131,953,6750,8024525,2431776,2431776,"Salamandra salamandra (Linnaeus, 1758)","Animalia","Chordata","Caudata","Salamandridae","Salamandra","Salamandra salamandra","Salamandra","salamandra",NA,"SPECIES","ACCEPTED",NA,25,"EUROPE",NA,2024,2,24,2024-02-24,55,55,NA,"2024-03-15T23:25:09.380+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,NA,"-1376491962",NA,"WGS84","Amphibia","DE","EUROPE","Germany","EUROPE",NA,NA,NA,NA,NA,"naturgucker","4526671486",NA,NA,"-117414501","naturgucker",NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,"TK25 Blatt 5423/4 - Fulda (West) / Sickels / Harmerz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,771
"Salamandra salamandra (Linnaeus, 1758)",8.493632,50.171638,"cdc,cdround,gass84,muluriiv","gbif","4526606605","Salamandra salamandra (Linnaeus, 1758)","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","bb646dff-a905-4403-a49b-6d378c2cf0d9","DE","BIOCASE","2024-03-15T21:43:29.197+00:00","2024-03-15T23:28:11.160+00:00",309,"HUMAN_OBSERVATION","PRESENT",NA,2431776,1,44,131,953,6750,8024525,2431776,2431776,"Salamandra salamandra (Linnaeus, 1758)","Animalia","Chordata","Caudata","Salamandridae","Salamandra","Salamandra salamandra","Salamandra","salamandra",NA,"SPECIES","ACCEPTED",NA,25,"EUROPE",NA,2024,2,25,2024-02-25,56,56,NA,"2024-03-15T23:28:11.160+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,NA,"-2134759158",NA,"WGS84","Amphibia","DE","EUROPE","Germany","EUROPE",NA,NA,NA,NA,NA,"naturgucker","4526606605",NA,NA,"-1215300011","naturgucker",NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,"TK25 Blatt 5816/2 - Taunus / Königstein / Schneidhain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,772
"Salamandra salamandra (Linnaeus, 1758)",8.508502,48.986504,"cdc,cdround,gass84,muluriiv","gbif","4526699725","Salamandra salamandra (Linnaeus, 1758)","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","bb646dff-a905-4403-a49b-6d378c2cf0d9","DE","BIOCASE","2024-03-15T21:43:29.197+00:00","2024-03-15T23:22:59.711+00:00",309,"HUMAN_OBSERVATION","PRESENT",NA,2431776,1,44,131,953,6750,8024525,2431776,2431776,"Salamandra salamandra (Linnaeus, 1758)","Animalia","Chordata","Caudata","Salamandridae","Salamandra","Salamandra salamandra","Salamandra","salamandra",NA,"SPECIES","ACCEPTED",NA,25,"EUROPE",NA,2024,2,10,2024-02-10,41,41,NA,"2024-03-15T23:22:59.711+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,NA,"-988927714",NA,"WGS84","Amphibia","DE","EUROPE","Germany","EUROPE",NA,NA,NA,NA,NA,"naturgucker","4526699725",NA,NA,"-1280033810","naturgucker",NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,"TK25 Blatt 7017/1 - Söllingen (Pfinztal) / Remchingen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,773
"Salamandra salamandra (Linnaeus, 1758)",8.469412,50.663139,"cdc,cdround,gass84,muluriiv","gbif","4526612866","Salamandra salamandra (Linnaeus, 1758)","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","bb646dff-a905-4403-a49b-6d378c2cf0d9","DE","BIOCASE","2024-03-15T21:43:29.197+00:00","2024-03-15T23:23:19.321+00:00",309,"HUMAN_OBSERVATION","PRESENT",NA,2431776,1,44,131,953,6750,8024525,2431776,2431776,"Salamandra salamandra (Linnaeus, 1758)","Animalia","Chordata","Caudata","Salamandridae","Salamandra","Salamandra salamandra","Salamandra","salamandra",NA,"SPECIES","ACCEPTED",NA,250,"EUROPE",NA,2024,2,17,2024-02-17,48,48,NA,"2024-03-15T23:23:19.321+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,NA,"-2010421664",NA,"WGS84","Amphibia","DE","EUROPE","Germany","EUROPE",NA,NA,NA,NA,NA,"naturgucker","4526612866",NA,NA,"-1486146787","naturgucker",NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,"TK25 Blatt 5316/3 - Dill / Katzenfurt / Ehringshausen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,774
